时间,设备编号,顶板离层速率,锚杆轴力增量,锚索轴力增量,支架阻力,涌水量,微震能量,距水体/岩溶体距离,数据质量,风险等级
2025/12/10 16:31,监测1,0.22,0.37,0.36,0.52,15.26,132.11,74.71,正常,低风险
2025/12/10 16:29,监测1,0,0,0,0.52,11.04,72.84,74.69,正常,低风险
2025/12/10 16:26,监测1,0,0,0,0.51,10.65,39.18,74.68,正常,低风险
2025/12/10 16:24,监测1,0,0,0,0.49,7.74,75.42,74.67,正常,低风险
2025/12/10 16:22,监测1,0,0,0,0.51,6.75,76.04,74.66,正常,低风险
2025/12/10 16:19,监测1,0.49,0.82,0.8,0.54,18.17,154.33,74.64,正常,低风险
2025/12/10 16:17,监测1,0,0,0,0.48,8.33,37.51,74.63,正常,低风险
2025/12/10 16:15,监测1,0,0,0,0.49,12.29,52.65,74.62,正常,低风险
2025/12/10 16:13,监测1,0,0,0,0.5,13.91,63.78,74.61,正常,低风险
2025/12/10 16:10,监测1,0,0,0,0.5,12.95,35.86,74.59,正常,低风险
2025/12/10 16:08,监测1,0,0,0,0.5,13.29,76.54,74.58,正常,低风险
2025/12/10 16:06,监测1,0,0,0,0.48,10.97,66.34,74.57,正常,低风险
2025/12/10 16:03,监测1,0.37,0.62,0.6,0.53,13.63,160.89,74.56,正常,低风险
2025/12/10 16:01,监测1,0,0,0,0.52,8.47,53.43,74.54,正常,低风险
2025/12/10 15:59,监测1,0,0,0,0.52,8.85,69.54,74.53,正常,低风险
2025/12/10 15:55,监测1,0,0,0,0.48,11.41,54.44,74.52,正常,低风险
2025/12/10 15:53,监测1,0,0,0,0.51,6.67,65.02,74.51,正常,低风险
2025/12/10 15:51,监测1,0,0,0,0.52,7.9,55.89,74.49,正常,低风险
2025/12/10 15:49,监测1,0,0,0,0.52,7.86,71.73,74.48,正常,低风险
2025/12/10 15:46,监测1,0,0,0,0.48,12.72,76.13,74.47,正常,低风险
2025/12/10 15:44,监测1,0,0,0,0.51,7.27,74.53,74.46,正常,低风险
2025/12/10 15:42,监测1,0,0,0,0.49,7.42,92.13,74.44,正常,低风险
2025/12/10 15:40,监测1,0,0,0,0.49,7.24,56.97,74.43,正常,低风险
2025/12/10 15:37,监测1,0.47,0.78,0.77,0.54,14.59,160.88,74.42,正常,低风险
2025/12/10 15:35,监测1,0.28,0.47,0.46,0.51,17.12,182.29,74.41,正常,低风险
2025/12/10 15:33,监测1,0,0,0,0.49,9.65,70.89,74.39,正常,低风险
2025/12/10 15:30,监测1,0,0,0,0.49,8.92,68.68,74.38,正常,低风险
2025/12/10 15:28,监测1,0,0,0,0.49,11.11,71.08,74.37,正常,低风险
2025/12/10 15:26,监测1,0,0,0,0.49,7.34,76.72,74.36,正常,低风险
2025/12/10 15:24,监测1,0,0,0,0.51,6.92,84.58,74.34,正常,低风险
2025/12/10 15:21,监测1,0,0,0,0.5,12.68,48.7,74.33,正常,低风险
2025/12/10 15:19,监测1,0,0,0,0.49,8.47,67.35,74.32,正常,低风险
2025/12/10 15:17,监测1,0,0,0,0.52,9.48,36.22,74.31,正常,低风险
2025/12/10 15:14,监测1,0,0,0,0.49,10.66,79.16,74.29,正常,低风险
2025/12/10 15:12,监测1,0,0,0,0.49,12.13,81.7,74.28,正常,低风险
2025/12/10 15:09,监测1,0,0,0,0.51,7.83,87.92,74.27,正常,低风险
2025/12/10 15:06,监测1,0,0,0,0.5,13.02,44.77,74.26,正常,低风险
2025/12/10 15:04,监测1,0,0,0,0.5,6.66,45.42,74.24,正常,低风险
2025/12/10 15:02,监测1,0,0,0,0.51,7.15,69.36,74.23,正常,低风险
2025/12/10 15:00,监测1,0,0,0,0.49,12.38,49.03,74.22,正常,低风险
2025/12/10 14:57,监测1,0,0,0,0.5,11.01,42.26,74.21,正常,低风险
2025/12/10 14:55,监测1,0,0,0,0.49,11.59,53.47,74.19,正常,低风险
2025/12/10 14:53,监测1,0.24,0.4,0.4,0.51,16.69,125.38,74.18,正常,低风险
2025/12/10 14:51,监测1,0,0,0,0.5,6.73,85.88,74.17,正常,低风险
2025/12/10 14:48,监测1,0,0,0,0.51,13.39,67.44,74.16,正常,低风险
2025/12/10 14:46,监测1,0,0,0,0.49,10.06,75.58,74.14,正常,低风险
2025/12/10 14:44,监测1,0,0,0,0.48,9.71,82.64,74.13,正常,低风险
2025/12/10 14:41,监测1,0,0,0,0.51,7.2,55.95,74.12,正常,低风险
2025/12/10 14:39,监测1,0,0,0,0.52,7.66,40.52,74.11,正常,低风险
2025/12/10 14:37,监测1,0.23,0.38,0.39,0.5,16.46,150.96,74.09,正常,低风险
2025/12/10 14:35,监测1,0,0,0,0.52,7.24,47.18,74.08,正常,低风险
2025/12/10 14:32,监测1,0,0,0,0.49,6.66,85.79,74.07,正常,低风险
2025/12/10 14:30,监测1,0,0,0,0.51,12.24,83.27,74.06,正常,低风险
2025/12/10 14:28,监测1,0,0,0,0.49,8.94,33.32,74.04,正常,低风险
2025/12/10 14:25,监测1,0,0,0,0.5,13.12,57.5,74.03,正常,低风险
2025/12/10 14:22,监测1,0,0,0,0.48,13.72,76.01,74.02,正常,低风险
2025/12/10 14:20,监测1,0,0,0,0.51,12.06,90.08,74.01,正常,低风险
2025/12/10 14:17,监测1,0,0,0,0.48,13.35,37.16,73.99,正常,低风险
2025/12/10 14:15,监测1,0,0,0,0.52,10.93,64.23,73.98,正常,低风险
2025/12/10 14:13,监测1,0,0,0,0.5,10.4,61.52,73.97,正常,低风险
2025/12/10 14:11,监测1,0,0,0,0.5,7,87.41,73.96,正常,低风险
2025/12/10 14:08,监测1,0,0,0,0.49,12,73.81,73.94,正常,低风险
2025/12/10 14:06,监测1,0,0,0,0.5,6.91,43.95,73.93,正常,低风险
2025/12/10 14:04,监测1,0,0,0,0.52,13.98,74.86,73.92,正常,低风险
2025/12/10 14:02,监测1,0,0,0,0.52,8.47,34.61,73.91,正常,低风险
2025/12/10 13:59,监测1,0,0,0,0.52,7.85,55.4,73.89,正常,低风险
2025/12/10 13:57,监测1,0,0,0,0.49,6.71,46.12,73.88,正常,低风险
2025/12/10 13:55,监测1,0.42,0.7,0.71,0.51,12.88,195.28,73.87,正常,低风险
2025/12/10 13:52,监测1,0.4,0.67,0.68,0.52,17.58,139.71,73.86,正常,低风险
2025/12/10 13:50,监测1,0,0,0,0.5,9.45,75.52,73.84,正常,低风险
2025/12/10 13:48,监测1,0,0,0,0.51,8.13,92.81,73.83,正常,低风险
2025/12/10 13:46,监测1,0,0,0,0.5,9.05,68.9,73.82,正常,低风险
2025/12/10 13:43,监测1,0,0,0,0.51,10.91,83.43,73.81,正常,低风险
2025/12/10 13:41,监测1,0,0,0,0.51,9.96,72.92,73.79,正常,低风险
2025/12/10 13:39,监测1,0,0,0,0.52,10.54,36.31,73.78,正常,低风险
2025/12/10 13:35,监测1,0,0,0,0.5,12.03,46.21,73.77,正常,低风险
2025/12/10 13:33,监测1,0,0,0,0.51,12.31,60.97,73.76,正常,低风险
2025/12/10 13:31,监测1,0,0,0,0.49,8.16,80.93,73.74,正常,低风险
2025/12/10 13:28,监测1,0,0,0,0.48,14.14,37,73.73,正常,低风险
2025/12/10 13:26,监测1,0,0,0,0.5,8.34,88.92,73.72,正常,低风险
2025/12/10 13:24,监测1,0.3,0.5,0.51,0.51,16.33,154.91,73.71,正常,低风险
2025/12/10 13:22,监测1,0,0,0,0.51,9.62,53.68,73.69,正常,低风险
2025/12/10 13:19,监测1,0,0,0,0.49,10.02,82.3,73.68,正常,低风险
2025/12/10 13:17,监测1,0,0,0,0.51,9.84,66.63,73.67,正常,低风险
2025/12/10 13:15,监测1,0,0,0,0.51,8.67,64.1,73.66,正常,低风险
2025/12/10 13:13,监测1,0,0,0,0.48,13.12,57.9,73.64,正常,低风险
2025/12/10 13:10,监测1,0,0,0,0.49,13.43,55.9,73.63,正常,低风险
2025/12/10 13:08,监测1,0,0,0,0.52,6.98,77.28,73.62,正常,低风险
2025/12/10 13:06,监测1,0,0,0,0.49,8.81,51.79,73.61,正常,低风险
2025/12/10 13:03,监测1,0,0,0,0.5,8.17,83.23,73.59,正常,低风险
2025/12/10 13:01,监测1,0,0,0,0.49,7.92,42.61,73.58,正常,低风险
2025/12/10 12:59,监测1,0,0,0,0.49,8.67,89.44,73.57,正常,低风险
2025/12/10 12:57,监测1,0,0,0,0.51,6.7,65.49,73.56,正常,低风险
2025/12/10 12:54,监测1,0,0,0,0.5,9.51,62.39,73.54,正常,低风险
2025/12/10 12:51,监测1,0,0,0,0.5,7.67,70.38,73.53,正常,低风险
2025/12/10 12:49,监测1,0,0,0,0.51,13.66,61.71,73.52,正常,低风险
2025/12/10 12:46,监测1,0,0,0,0.51,10.32,56.34,73.51,正常,低风险
2025/12/10 12:44,监测1,0,0,0,0.49,12.28,68.31,73.49,正常,低风险
2025/12/10 12:42,监测1,0,0,0,0.5,8.47,48.98,73.48,正常,低风险
2025/12/10 12:39,监测1,0.47,0.78,0.81,0.54,12.63,180.64,73.47,正常,低风险
2025/12/10 12:37,监测1,0,0,0,0.51,10.49,78.96,73.46,正常,低风险
2025/12/10 12:35,监测1,0.4,0.67,0.69,0.52,15.25,167.7,73.44,正常,低风险
2025/12/10 12:33,监测1,0,0,0,0.49,10.62,54,73.43,正常,低风险
2025/12/10 12:30,监测1,0.45,0.75,0.78,0.52,13.93,205.81,73.42,正常,低风险
2025/12/10 12:28,监测1,0,0,0,0.5,10.71,80.01,73.41,正常,低风险
2025/12/10 12:26,监测1,0.31,0.52,0.53,0.53,14.37,181.9,73.39,正常,低风险
2025/12/10 12:24,监测1,0,0,0,0.49,9.24,36.89,73.38,正常,低风险
2025/12/10 12:21,监测1,0,0,0,0.48,8.49,33.85,73.37,正常,低风险
2025/12/10 12:19,监测1,0,0,0,0.49,13.69,66.11,73.36,正常,低风险
2025/12/10 12:17,监测1,0,0,0,0.49,10.97,34.55,73.34,正常,低风险
2025/12/10 12:14,监测1,0,0,0,0.48,13.97,66.09,73.33,正常,低风险
2025/12/10 12:12,监测1,0,0,0,0.49,13.47,46.22,73.32,正常,低风险
2025/12/10 12:10,监测1,0,0,0,0.49,7.58,56.02,73.31,正常,低风险
2025/12/10 12:08,监测1,0,0,0,0.51,10.35,82.36,73.29,正常,低风险
2025/12/10 12:04,监测1,0,0,0,0.49,8.01,59.56,73.28,正常,低风险
2025/12/10 12:02,监测1,0,0,0,0.5,11.77,44.43,73.27,正常,低风险
2025/12/10 12:00,监测1,0,0,0,0.49,9.9,39.74,73.26,正常,低风险
2025/12/10 11:57,监测1,0.32,0.53,0.55,0.52,13.67,141.98,73.24,正常,低风险
2025/12/10 11:55,监测1,0,0,0,0.52,14.15,70.59,73.23,正常,低风险
2025/12/10 11:53,监测1,0,0,0,0.5,13.31,69.63,73.22,正常,低风险
2025/12/10 11:51,监测1,0.42,0.7,0.73,0.53,12.76,184.31,73.21,正常,低风险
2025/12/10 11:48,监测1,0,0,0,0.51,8.89,68.77,73.19,正常,低风险
2025/12/10 11:46,监测1,0,0,0,0.51,7.49,66.72,73.18,正常,低风险
2025/12/10 11:44,监测1,0,0,0,0.51,10.81,68.61,73.17,正常,低风险
2025/12/10 11:41,监测1,0,0,0,0.49,8.26,77.87,73.16,正常,低风险
2025/12/10 11:39,监测1,0,0,0,0.49,7.3,92.32,73.14,正常,低风险
2025/12/10 11:37,监测1,0,0,0,0.49,11.53,37.05,73.13,正常,低风险
2025/12/10 11:35,监测1,0,0,0,0.5,9.23,56.18,73.12,正常,低风险
2025/12/10 11:32,监测1,0,0,0,0.5,12.76,57.78,73.11,正常,低风险
2025/12/10 11:30,监测1,0,0,0,0.51,7.5,41.67,73.09,正常,低风险
2025/12/10 11:28,监测1,0,0,0,0.51,9.05,54.36,73.08,正常,低风险
2025/12/10 11:25,监测1,0,0,0,0.49,7.71,44.3,73.07,正常,低风险
2025/12/10 11:23,监测1,0,0,0,0.49,13.44,92.61,73.06,正常,低风险
2025/12/10 11:21,监测1,0,0,0,0.49,7.26,81.18,73.04,正常,低风险
2025/12/10 11:17,监测1,0,0,0,0.5,7.6,59.65,73.03,正常,低风险
2025/12/10 11:15,监测1,0,0,0,0.49,10.63,42.18,73.02,正常,低风险
2025/12/10 11:13,监测1,0,0,0,0.49,6.78,63.07,73.01,正常,低风险
2025/12/10 11:11,监测1,0,0,0,0.5,8.1,40.91,72.99,正常,低风险
2025/12/10 11:08,监测1,0,0,0,0.48,10.89,41.84,72.98,正常,低风险
2025/12/10 11:06,监测1,0,0,0,0.49,7.91,81.97,72.97,正常,低风险
2025/12/10 11:04,监测1,0,0,0,0.5,10.33,75.08,72.96,正常,低风险
2025/12/10 11:02,监测1,0.46,0.77,0.8,0.54,13.3,184.87,72.94,正常,低风险
2025/12/10 10:59,监测1,0,0,0,0.49,14.11,74.16,72.93,正常,低风险
2025/12/10 10:57,监测1,0,0,0,0.49,12.4,44.26,72.92,正常,低风险
2025/12/10 10:55,监测1,0.26,0.43,0.45,0.52,14.72,130.13,72.91,正常,低风险
2025/12/10 10:52,监测1,0,0,0,0.51,8.16,62.54,72.89,正常,低风险
2025/12/10 10:50,监测1,0,0,0,0.51,9.52,92.82,72.88,正常,低风险
2025/12/10 10:48,监测1,0,0,0,0.5,7.08,66.81,72.87,正常,低风险
2025/12/10 10:46,监测1,0,0,0,0.49,8.79,84.6,72.86,正常,低风险
2025/12/10 10:43,监测1,0,0,0,0.51,7.88,54.25,72.84,正常,低风险
2025/12/10 10:41,监测1,0,0,0,0.5,9.98,91.65,72.83,正常,低风险
2025/12/10 10:39,监测1,0,0,0,0.49,10.31,92.28,72.82,正常,低风险
2025/12/10 10:36,监测1,0,0,0,0.5,10.21,47.36,72.81,正常,低风险
2025/12/10 10:34,监测1,0,0,0,0.5,10.4,55.44,72.79,正常,低风险
2025/12/10 10:31,监测1,0,0,0,0.5,8.7,86.66,72.78,正常,低风险
2025/12/10 10:28,监测1,0,0,0,0.5,11.26,77.63,72.77,正常,低风险
2025/12/10 10:26,监测1,0,0,0,0.49,8.56,79.34,72.76,正常,低风险
2025/12/10 10:24,监测1,0,0,0,0.5,13.91,64.6,72.74,正常,低风险
2025/12/10 10:22,监测1,0,0,0,0.49,8.86,57.2,72.73,正常,低风险
2025/12/10 10:19,监测1,0,0,0,0.51,10.15,63.64,72.72,正常,低风险
2025/12/10 10:17,监测1,0,0,0,0.49,12.9,43.5,72.71,正常,低风险
2025/12/10 10:15,监测1,0,0,0,0.49,8.5,87.23,72.69,正常,低风险
2025/12/10 10:13,监测1,0.27,0.45,0.47,0.51,16.65,189.85,72.68,正常,低风险
2025/12/10 10:10,监测1,0,0,0,0.5,8.17,66.63,72.67,正常,低风险
2025/12/10 10:08,监测1,0,0,0,0.51,9.57,91.64,72.66,正常,低风险
2025/12/10 10:06,监测1,0,0,0,0.5,10.02,48.6,72.64,正常,低风险
2025/12/10 10:03,监测1,0,0,0,0.51,13.94,47.48,72.63,正常,低风险
2025/12/10 10:01,监测1,0,0,0,0.49,14.04,45.01,72.62,正常,低风险
2025/12/10 9:59,监测1,0,0,0,0.49,9.07,91.35,72.61,正常,低风险
2025/12/10 9:57,监测1,0,0,0,0.5,10.77,62.76,72.59,正常,低风险
2025/12/10 9:54,监测1,0,0,0,0.51,10.58,34.72,72.58,正常,低风险
2025/12/10 9:52,监测1,0.4,0.67,0.69,0.54,15.04,161.71,72.57,正常,低风险
2025/12/10 9:50,监测1,0,0,0,0.5,6.87,81.08,72.56,正常,低风险
2025/12/10 9:47,监测1,0,0,0,0.51,7.89,67,72.54,正常,低风险
2025/12/10 9:44,监测1,0,0,0,0.51,12.81,69.28,72.53,正常,低风险
2025/12/10 9:42,监测1,0,0,0,0.51,10.63,34.5,72.52,正常,低风险
2025/12/10 9:40,监测1,0,0,0,0.49,11.97,69.36,72.51,正常,低风险
2025/12/10 9:37,监测1,0,0,0,0.52,12.7,53.19,72.49,正常,低风险
2025/12/10 9:35,监测1,0,0,0,0.5,11.31,62.67,72.48,正常,低风险
2025/12/10 9:33,监测1,0,0,0,0.49,12.7,89.17,72.47,正常,低风险
2025/12/10 9:30,监测1,0,0,0,0.5,13.36,48.17,72.46,正常,低风险
2025/12/10 9:28,监测1,0,0,0,0.5,7.64,55.18,72.44,正常,低风险
2025/12/10 9:26,监测1,0,0,0,0.5,12.91,35.03,72.43,正常,低风险
2025/12/10 9:24,监测1,0.35,0.58,0.6,0.52,16.57,138.61,72.42,正常,低风险
2025/12/10 9:21,监测1,0,0,0,0.49,9.41,50.34,72.41,正常,低风险
2025/12/10 9:19,监测1,0,0,0,0.48,13.33,63.66,72.39,正常,低风险
2025/12/10 9:17,监测1,0,0,0,0.51,13.17,82.94,72.38,正常,低风险
2025/12/10 9:14,监测1,0,0,0,0.49,12.13,52.56,72.37,正常,低风险
2025/12/10 9:12,监测1,0,0,0,0.5,10.19,52.14,72.36,正常,低风险
2025/12/10 9:10,监测1,0,0,0,0.49,13.32,74.12,72.34,正常,低风险
2025/12/10 9:08,监测1,0,0,0,0.52,14.12,59.17,72.33,正常,低风险
2025/12/10 9:05,监测1,0,0,0,0.5,13.92,61.98,72.32,正常,低风险
2025/12/10 9:03,监测1,0,0,0,0.51,10.63,67.4,72.31,正常,低风险
2025/12/10 9:01,监测1,0,0,0,0.51,13.74,50.61,72.29,正常,低风险
2025/12/10 8:57,监测1,0,0,0,0.52,8.87,36.9,72.28,正常,低风险
2025/12/10 8:55,监测1,0,0,0,0.52,6.8,71.16,72.27,正常,低风险
2025/12/10 8:53,监测1,0.44,0.73,0.75,0.53,12.55,173.86,72.26,正常,低风险
2025/12/10 8:51,监测1,0,0,0,0.5,8.61,72.91,72.24,正常,低风险
2025/12/10 8:48,监测1,0,0,0,0.51,9.07,58.53,72.23,正常,低风险
2025/12/10 8:46,监测1,0,0,0,0.5,8.57,42.95,72.22,正常,低风险
2025/12/10 8:44,监测1,0,0,0,0.5,6.75,40.46,72.21,正常,低风险
2025/12/10 8:41,监测1,0,0,0,0.49,7.27,66.97,72.19,正常,低风险
2025/12/10 8:39,监测1,0,0,0,0.5,9.99,58.93,72.18,正常,低风险
2025/12/10 8:37,监测1,0,0,0,0.51,12.19,46.13,72.17,正常,低风险
2025/12/10 8:35,监测1,0,0,0,0.51,8.37,86.22,72.16,正常,低风险
2025/12/10 8:32,监测1,0,0,0,0.51,11.03,39.07,72.14,正常,低风险
2025/12/10 8:30,监测1,0,0,0,0.52,14.05,56.45,72.13,正常,低风险
2025/12/10 8:28,监测1,0.41,0.68,0.69,0.54,12.23,155.96,72.12,正常,低风险
2025/12/10 8:25,监测1,0,0,0,0.49,10.6,63.24,72.11,正常,低风险
2025/12/10 8:23,监测1,0,0,0,0.52,9,62.3,72.09,正常,低风险
2025/12/10 8:21,监测1,0,0,0,0.5,10.74,58.67,72.08,正常,低风险
2025/12/10 8:19,监测1,0,0,0,0.48,13.97,65.41,72.07,正常,低风险
2025/12/10 8:16,监测1,0,0,0,0.51,10.14,67.48,72.06,正常,低风险
2025/12/10 8:13,监测1,0,0,0,0.5,10.46,71.61,72.04,正常,低风险
2025/12/10 8:11,监测1,0,0,0,0.49,7.98,61.91,72.03,正常,低风险
2025/12/10 8:08,监测1,0,0,0,0.49,13.73,47.2,72.02,正常,低风险
2025/12/10 8:06,监测1,0,0,0,0.52,13.98,73.03,72.01,正常,低风险
2025/12/10 8:04,监测1,0.52,0.87,0.87,0.52,14.23,216.21,71.99,正常,低风险
2025/12/10 8:02,监测1,0,0,0,0.52,13.5,45.14,71.98,正常,低风险
2025/12/10 7:59,监测1,0,0,0,0.5,12.47,53.25,71.97,正常,低风险
2025/12/10 7:57,监测1,0,0,0,0.5,10.7,39.98,71.96,正常,低风险
2025/12/10 7:55,监测1,0,0,0,0.5,10.15,90.43,71.94,正常,低风险
2025/12/10 7:52,监测1,0,0,0,0.49,6.9,62.01,71.93,正常,低风险
2025/12/10 7:50,监测1,0,0,0,0.52,10.41,34.92,71.92,正常,低风险
2025/12/10 7:48,监测1,0.5,0.83,0.84,0.52,16.53,173.62,71.91,正常,低风险
2025/12/10 7:46,监测1,0,0,0,0.51,8.79,80.1,71.89,正常,低风险
2025/12/10 7:43,监测1,0,0,0,0.49,11.77,54.07,71.88,正常,低风险
2025/12/10 7:41,监测1,0,0,0,0.51,7.07,73.9,71.87,正常,低风险
2025/12/10 7:39,监测1,0,0,0,0.52,8.66,74.36,71.86,正常,低风险
2025/12/10 7:36,监测1,0,0,0,0.49,10.08,72.5,71.84,正常,低风险
2025/12/10 7:34,监测1,0,0,0,0.49,8.3,79.98,71.83,正常,低风险
2025/12/10 7:32,监测1,0,0,0,0.49,14.21,63.88,71.82,正常,低风险
2025/12/10 7:30,监测1,0,0,0,0.51,11.92,47.38,71.81,正常,低风险
2025/12/10 7:26,监测1,0,0,0,0.51,8.61,58.51,71.79,正常,低风险
2025/12/10 7:24,监测1,0,0,0,0.5,7.31,37.75,71.78,正常,低风险
2025/12/10 7:22,监测1,0,0,0,0.51,12.17,78.7,71.77,正常,低风险
2025/12/10 7:19,监测1,0,0,0,0.5,8.14,89.87,71.76,正常,低风险
2025/12/10 7:17,监测1,0.28,0.47,0.46,0.51,12.44,163.69,71.74,正常,低风险
2025/12/10 7:15,监测1,0,0,0,0.51,9.37,75.27,71.73,正常,低风险
2025/12/10 7:13,监测1,0,0,0,0.51,10.27,56.18,71.72,正常,低风险
2025/12/10 7:10,监测1,0,0,0,0.5,10.58,47.76,71.71,正常,低风险
2025/12/10 7:08,监测1,0,0,0,0.51,13.91,76.38,71.69,正常,低风险
2025/12/10 7:06,监测1,0,0,0,0.48,12.19,74.57,71.68,正常,低风险
2025/12/10 7:03,监测1,0,0,0,0.49,11.43,81.5,71.67,正常,低风险
2025/12/10 7:01,监测1,0,0,0,0.51,7.36,67.91,71.66,正常,低风险
2025/12/10 6:59,监测1,0,0,0,0.51,8.12,80.73,71.64,正常,低风险
2025/12/10 6:57,监测1,0,0,0,0.5,13.59,51.54,71.63,正常,低风险
2025/12/10 6:54,监测1,0,0,0,0.49,13.64,54.66,71.62,正常,低风险
2025/12/10 6:52,监测1,0,0,0,0.52,10.07,70.5,71.61,正常,低风险
2025/12/10 6:50,监测1,0,0,0,0.51,7.02,37.67,71.59,正常,低风险
2025/12/10 6:48,监测1,0,0,0,0.52,8.92,61.45,71.58,正常,低风险
2025/12/10 6:45,监测1,0,0,0,0.5,7.58,52.16,71.57,正常,低风险
2025/12/10 6:43,监测1,0,0,0,0.52,9.89,78.3,71.56,正常,低风险
2025/12/10 6:40,监测1,0,0,0,0.5,11.82,51.27,71.54,正常,低风险
2025/12/10 6:37,监测1,0,0,0,0.51,7.88,65.59,71.53,正常,低风险
2025/12/10 6:35,监测1,0,0,0,0.5,10.09,51.76,71.52,正常,低风险
2025/12/10 6:33,监测1,0,0,0,0.52,12.6,92.27,71.51,正常,低风险
2025/12/10 6:30,监测1,0,0,0,0.5,8.59,59.34,71.49,正常,低风险
2025/12/10 6:28,监测1,0,0,0,0.52,8.84,59.59,71.48,正常,低风险
2025/12/10 6:26,监测1,0,0,0,0.5,8.37,36.68,71.47,正常,低风险
2025/12/10 6:24,监测1,0,0,0,0.5,9.82,56.79,71.46,正常,低风险
2025/12/10 6:21,监测1,0,0,0,0.49,11.63,73.49,71.44,正常,低风险
2025/12/10 6:19,监测1,0.3,0.5,0.49,0.51,11.56,173.51,71.43,正常,低风险
2025/12/10 6:17,监测1,0,0,0,0.5,11.08,81.16,71.42,正常,低风险
2025/12/10 6:14,监测1,0,0,0,0.5,7.59,92.73,71.41,正常,低风险
2025/12/10 6:12,监测1,0,0,0,0.51,13.05,39.71,71.39,正常,低风险
2025/12/10 6:10,监测1,0,0,0,0.5,9.01,71.98,71.38,正常,低风险
2025/12/10 6:08,监测1,0,0,0,0.5,10.51,90.47,71.37,正常,低风险
2025/12/10 6:05,监测1,0,0,0,0.49,11.26,82.9,71.36,正常,低风险
2025/12/10 6:03,监测1,0,0,0,0.52,13.47,72.13,71.34,正常,低风险
2025/12/10 6:01,监测1,0,0,0,0.48,11.97,59.29,71.33,正常,低风险
2025/12/10 5:59,监测1,0,0,0,0.5,13.45,48.97,71.32,正常,低风险
2025/12/10 5:56,监测1,0,0,0,0.51,8.55,62.79,71.31,正常,低风险
2025/12/10 5:53,监测1,0,0,0,0.49,8.44,63.87,71.29,正常,低风险
2025/12/10 5:51,监测1,0.37,0.62,0.6,0.52,15.97,149.96,71.28,正常,低风险
2025/12/10 5:48,监测1,0,0,0,0.49,11.45,68.97,71.27,正常,低风险
2025/12/10 5:46,监测1,0,0,0,0.51,9.7,59.25,71.26,正常,低风险
2025/12/10 5:44,监测1,0.39,0.65,0.63,0.53,14.38,168.79,71.24,正常,低风险
2025/12/10 5:41,监测1,0.34,0.57,0.55,0.54,13.93,189.5,71.23,正常,低风险
2025/12/10 5:39,监测1,0.3,0.5,0.48,0.51,11.52,149,71.22,正常,低风险
2025/12/10 5:37,监测1,0,0,0,0.5,10.16,51.94,71.21,正常,低风险
2025/12/10 5:35,监测1,0,0,0,0.48,12.77,76.63,71.19,正常,低风险
2025/12/10 5:32,监测1,0,0,0,0.5,10.76,81.95,71.18,正常,低风险
2025/12/10 5:30,监测1,0,0,0,0.51,14.05,46.94,71.17,正常,低风险
2025/12/10 5:28,监测1,0,0,0,0.49,10.99,44.75,71.16,正常,低风险
2025/12/10 5:25,监测1,0.37,0.62,0.6,0.52,16.36,191.81,71.14,正常,低风险
2025/12/10 5:23,监测1,0,0,0,0.5,12.76,51.14,71.13,正常,低风险
2025/12/10 5:21,监测1,0,0,0,0.51,6.93,85.57,71.12,正常,低风险
2025/12/10 5:19,监测1,0,0,0,0.5,7.56,55.35,71.11,正常,低风险
2025/12/10 5:16,监测1,0,0,0,0.48,14.19,34.92,71.09,正常,低风险
2025/12/10 5:14,监测1,0,0,0,0.5,7.01,53.47,71.08,正常,低风险
2025/12/10 5:12,监测1,0,0,0,0.51,11.65,64.62,71.07,正常,低风险
2025/12/10 5:10,监测1,0.44,0.73,0.71,0.53,16.95,154.69,71.06,正常,低风险
2025/12/10 5:06,监测1,0,0,0,0.49,10.79,41.16,71.04,正常,低风险
2025/12/10 5:04,监测1,0,0,0,0.48,11,63.87,71.03,正常,低风险
2025/12/10 5:02,监测1,0,0,0,0.49,11.07,92.2,71.02,正常,低风险
2025/12/10 4:59,监测1,0.3,0.5,0.48,0.52,16.09,156.12,71.01,正常,低风险
2025/12/10 4:57,监测1,0,0,0,0.51,12.66,56.05,70.99,正常,低风险
2025/12/10 4:55,监测1,0.47,0.78,0.75,0.51,17.26,166.7,70.98,正常,低风险
2025/12/10 4:52,监测1,0.32,0.53,0.51,0.53,16.62,195.37,70.97,正常,低风险
2025/12/10 4:50,监测1,0,0,0,0.48,11.36,79.59,70.96,正常,低风险
2025/12/10 4:48,监测1,0,0,0,0.49,13.03,82.31,70.94,正常,低风险
2025/12/10 4:46,监测1,0,0,0,0.51,11.09,92.76,70.93,正常,低风险
2025/12/10 4:43,监测1,0,0,0,0.52,11.36,55.19,70.92,正常,低风险
2025/12/10 4:41,监测1,0,0,0,0.51,10.3,74.93,70.91,正常,低风险
2025/12/10 4:39,监测1,0,0,0,0.52,10.52,62.32,70.89,正常,低风险
2025/12/10 4:36,监测1,0,0,0,0.5,8.32,52.68,70.88,正常,低风险
2025/12/10 4:34,监测1,0,0,0,0.51,9.24,51.95,70.87,正常,低风险
2025/12/10 4:32,监测1,0,0,0,0.5,12.95,48.08,70.86,正常,低风险
2025/12/10 4:30,监测1,0,0,0,0.5,10.18,83.79,70.84,正常,低风险
2025/12/10 4:27,监测1,0,0,0,0.49,10.11,53.74,70.83,正常,低风险
